9.28996796,-0.57208830,-6.14522124,13.04500860,-2.69898442,9.06711814,3.06415362,-7.17053450,-7.64145495,7.94888248
9.33724181,-0.60241283,-6.50198832,13.14121295,-2.47556704,9.08565325,2.80012118,-6.84998930,-8.08597576,7.54949017
9.38115368,-0.54580649,-6.89466621,13.21318010,-2.24210542,9.15081303,2.53954888,-6.54707774,-8.47372475,7.16195629
9.47973983,-0.56209656,-7.32545820,13.32335475,-2.06670790,9.18225562,2.32483261,-6.26700852,-8.82675031,6.81870941
9.48873909,-0.48899045,-7.67360124,13.42999596,-1.90982119,9.16086419,2.05800790,-5.96896994,-9.17577552,6.35500239
9.52234432,-0.52914548,-8.05358022,13.52061008,-1.71276319,9.19846650,1.83639696,-5.69280076,-9.45653045,5.93904497
9.52528431,-0.46157162,-8.46982932,13.60213998,-1.51810498,9.15673299,1.60628482,-5.38693543,-9.73442889,5.48374918
9.57255170,-0.34263663,-8.88539957,13.67424969,-1.34276987,9.14339116,1.34756241,-5.10895651,-10.01160293,5.02951675
9.55084676,-0.28372570,-9.30801311,13.75607136,-1.11916678,9.18103069,1.11743524,-4.77500512,-10.24424325,4.58925989
9.58428367,-0.14775414,-9.68003109,13.79583698,-0.90127374,9.18200575,0.94514846,-4.50237787,-10.43334403,4.11072298
9.62620995,-0.04759272,-10.07278431,13.79851785,-0.68923594,9.13349296,0.69489739,-4.22034402,-10.62114672,3.61532799
9.58020910,0.09592149,-10.42081050,13.80380584,-0.51561063,9.16579507,0.44015815,-4.03121447,-10.74093050,3.15963676
9.54144141,0.22986937,-10.83368643,13.78405263,-0.37226710,9.19645096,0.27048758,-3.82470249,-10.81398806,2.66690078
9.50304867,0.33752460,-11.19852108,13.71997889,-0.19042160,9.12003307,0.06137207,-3.61071363,-10.90153211,2.16953969
9.50934214,0.48752979,-11.51161841,13.73961154,0.01052300,9.10348636,-0.15528921,-3.36725655,-10.95373424,1.68147305
9.47208834,0.63564532,-11.78729443,13.69494572,0.17893244,9.03375865,-0.34402440,-3.12884251,-10.99402094,1.13589909
9.43031370,0.75240449,-12.09823527,13.65553393,0.38866706,9.03235360,-0.48101042,-2.93476105,-11.01319286,0.69737657
9.44895635,0.88337963,-12.43247459,13.59178761,0.56953041,8.97124389,-0.63272451,-2.78906549,-10.96639438,0.24723636
9.40219667,1.04793727,-12.71507519,13.50269226,0.75906637,8.95201418,-0.79711405,-2.68177340,-10.86275555,-0.20490778
9.29949568,1.21322961,-13.01762688,13.34658223,0.93752796,8.93587737,-0.91804233,-2.59000635,-10.76760581,-0.66418031
9.26797603,1.41151098,-13.27800267,13.23490316,1.11512049,8.89858794,-1.03911672,-2.45898290,-10.71857804,-1.14036879
9.17925133,1.55297502,-13.52086939,13.18499744,1.30757055,8.82467292,-1.19534528,-2.38976289,-10.61758836,-1.64492334
9.08398981,1.73942533,-13.77882125,13.09925046,1.47032035,8.80469017,-1.33236886,-2.34499649,-10.46257910,-2.09361365
8.94424838,1.96511914,-14.01808487,12.96426217,1.67093400,8.80155959,-1.47265711,-2.31042013,-10.28107019,-2.56219657
8.85377669,2.14537766,-14.13547754,12.88160896,1.84994578,8.76858543,-1.58314414,-2.25255429,-10.07925606,-2.95113337
8.73780466,2.32332780,-14.31988439,12.78683993,2.09650106,8.71824073,-1.72240043,-2.18499841,-9.84742203,-3.34764123
8.61658760,2.49025310,-14.46696929,12.65138495,2.29206609,8.65505041,-1.80457996,-2.20420257,-9.55015420,-3.79445178
8.46034017,2.68157643,-14.67863420,12.51960777,2.41467472,8.58288414,-1.94065934,-2.16831326,-9.20333077,-4.18476628
8.29856817,2.85237999,-14.85676611,12.33502794,2.57323267,8.53668569,-2.03078560,-2.18695945,-8.92055588,-4.56331549
8.14186138,3.06367378,-15.05185275,12.16664730,2.69371323,8.40872148,-2.11567158,-2.22973512,-8.60373145,-4.99358986
7.95828939,3.26649290,-15.25494567,11.97343588,2.78906860,8.30947445,-2.20301771,-2.30806687,-8.23796003,-5.41630464
